Id_cosecha;Superf;TT_est; Neto_KG; Toneladas_recibidas; Average of HUMEDAD; Average of PROTEINA;Max of VITASCOPIO; Average of PRIMERA+SEGUNDA; Average of CUARTA;Max of PUREZA_VARIETAL;Max of FALLING_NUMBER;Max of DON; Average of CUERPOS EXT+QUEBRADO+DAÑADO ;Count of Fertil;Cosecha;Fecha_siembra;Variedad;Departamento;Weath_ref; Precip.Acumulada_(mm); Heliofanía_Relativa_(%); Rad.Solar_(xHelio)cal/cma²; Humedad_Rel.
8600;25;75;58.940;59;10,35;11,75;-1;96,45;0,15;99;-1;-1;2,2;1;2022;28/6/2022;FANA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8601;40;140;226.940;198;10,4667;10,9778;98;94,7667;0,2889;100;313;10;2,5333;1;2022;1/7/2022;OSIRIS;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8602;70;231;277.510;278;11,7;12,7636;-1;92,1727;0,8909;100;-1;-1;1,5;1;2022;17/6/2022;OSIRIS;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8603;260;832;1.355.780;1.356;12,7792;9,8854;97;96,3083;0,5729;100;295;210,8;1,2729;1;2022;22/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8604;28;84;107.480;107;10,6;10,925;99;96,05;0,35;100;343;87,2;0,95;1;2022;23/6/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8605;38;125;472.270;472;11,7;11,5333;100;94,9389;0,4778;100;305;292,7;2;1;2022;28/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8606;265;795;1.067.430;1.067;10,7778;10,8972;100;96,1667;0,2833;100;296;125;2,1944;1;2022;21/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8607;58;191;229.810;230;12,5857;11,5714;98;91,6;0,8857;100;296;44,4;2,7714;1;2022;31/5/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8608;22;66;117.210;117;11,8;9,625;98;85,825;0,875;100;302;130;6,2;1;2022;3/7/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8609;15;33;7.720;8;11,8667;8,9;98;94,5667;0,5333;100;295;14,8;2,0333;1;2022;6/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8610;50;165;263.220;263;11,4111;9,2667;100;94,4444;0,6;100;273;1;1;1;2022;7/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8611;67;221;281.100;250;11,74;12,09;99;86,99;1,43;100;351;38,9;3,63;1;2022;10/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8612;30;105;187.150;187;13,3625;9,25;100;92,7125;1,125;100;246;171;1,4;1;2022;5/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8613;13;46;93.310;93;12,4667;11,15;99;72,8333;6,5667;98;386;113,2;2,15;1;2022;25/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8615;38;125;123.030;123;10,24;11,26;98;94,32;0,4;100;304;1,9;2,4;1;2022;9/7/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8617;83;249;358.750;359;11,2077;11,1;100;95,8462;0,4231;100;296;205;1,7308;1;2022;2/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8618;44;97;25.950;26;12,4;13,5333;98;93,6333;0,4667;99;269;413;4,7667;1;2022;1/7/2022;ARRAYAN;LAVALLEJA;TreintayTres;497,7;50,30244898;329,497551;2,636734694
8620;280;980;1.519.810;1.520;9,966;9,744;100;96,96;0,334;100;312;77,1;1,304;1;2022;13/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8621;28;98;134.260;134;11,26;10,46;95;87,74;1,68;100;299;73;2,14;1;2022;15/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8622;37;111;464.884;465;13,8765;10,5;99;86,7471;2,0059;100;334;73,4;2,1882;1;2022;4/5/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8623;42;139;178.290;178;11,1167;12,2;100;98,0667;0,15;100;310;231;1,0667;1;2022;10/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8624;55;165;110.730;111;12,7;12,7;-1;94,55;0,225;99;-1;-1;3,35;1;2022;1/7/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8625;106;350;462.140;462;8,92;11,1133;98;95,2267;0,56;100;291;5;1,0867;1;2022;13/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8627;106;371;725.280;639;11,0345;9,5793;100;86,2207;1,9862;100;310;185;2,1069;1;2022;26/5/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8628;90;297;449.659;450;11,9958;12,0208;100;83,625;2,6375;100;362;673;1,7458;1;2022;5/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8629;47;141;89.770;90;10,3;11,1;-1;92,7;0,6;100;-1;-1;2,2333;1;2022;22/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8630;151;529;632.690;633;10,4654;9,1731;99;96,9192;0,3192;100;330;125,7;1,1385;1;2022;20/5/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8631;69;207;261.840;262;11,9444;11,2111;100;89,4667;0,9;100;334;10;2,1222;1;2022;8/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8632;27;95;90.010;90;13,4667;11,0333;99;88,7667;1,2333;100;375;106,7;1,6667;1;2022;23/5/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8634;83;266;304.280;276;10,3462;9,4231;99;94,8;0,4231;100;302;125,3;1,6923;1;2022;6/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8635;155;543;1.484.450;1.387;11,4074;11,6759;99;95,2722;0,3093;100;328;167,3;2,0167;1;2022;17/6/2022;NAHARA;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8636;62;198;230.640;231;11,4;9,6375;-1;95,8625;0,3875;100;-1;-1;1,6;1;2022;9/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8637;10;30;49.240;49;13,05;10,85;96;92,6;0,45;100;338;10;2,1;1;2022;7/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8639;90;315;204.130;204;10,2667;12,7889;98;76,8111;3,2222;100;375;100;1,2556;1;2022;11/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8640;30;99;33.670;34;10;11,7;100;90,7;1,4;98;304;1;1;1;2022;11/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8642;100;350;590.440;590;11,315;10,235;100;90,97;0,93;100;289;121;1,46;1;2022;23/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8643;230;690;751.990;752;11,0179;12,4679;100;96,5536;0,1893;100;289;10;1,75;1;2022;24/6/2022;OSIRIS;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8644;60;210;363.290;363;11,125;10,1833;100;89,7417;1,3417;100;303;47,2;1,5083;1;2022;25/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8645;50;150;224.310;224;11,625;12,2875;99;96,2;0,1125;100;292;16;2,9875;1;2022;2/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8646;81;243;298.840;299;10,3167;12,2583;-1;95,8583;0,2167;100;-1;-1;2,5333;1;2022;15/6/2022;OSIRIS;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8647;200;600;665.680;638;10,852;10,56;99;95,112;0,416;100;269;-1;0,912;1;2022;10/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8648;69;207;149.150;149;12,3;12,6333;98;94,5667;0,2444;100;316;279;4,1111;1;2022;16/6/2022;OSIRIS;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8649;16;48;53.630;32;12,7333;11,4333;-1;96,1667;0,2333;100;-1;-1;2,3333;1;2022;25/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8650;68;224;167.230;167;11,4444;13,0889;98;96,9444;0,3;99;302;42,6;1,3444;1;2022;3/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8651;30;66;123.330;123;12,25;13,2125;-1;96,0375;0,2625;98;-1;-1;2,2875;1;2022;1/7/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8652;105;315;552.190;552;11,5647;12,4765;-1;97,5765;0,1765;100;-1;-1;1,5706;1;2022;24/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8653;166;548;746.980;729;10,8607;11,8464;99;96,5571;0,1929;100;378;44;1,8679;1;2022;28/7/2022;DANIELLE;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8654;48;158;259.300;229;11,175;10,7375;99;98,475;0,125;99;320;206;0,8875;1;2022;3/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8655;85;255;343.070;343;12,8583;10,0417;98;91,5083;0,75;100;305;38;2,775;1;2022;1/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8656;147;515;897.060;865;11,9464;10,5321;98;97,2643;0,2821;100;345;106;1,0393;1;2022;11/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8657;260;910;816.620;748;11,6464;11,5536;99;97,9143;0,2643;100;281;109,3;0,9286;1;2022;9/6/2022;ABYDOS;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8658;75;263;413.460;413;10,8286;10,35;-1;96,8643;0,3429;100;346;170;1,0286;1;2022;26/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8659;28;92;144.870;145;13,75;10,1833;98;86,9333;1,75;91;330;36,7;4,75;1;2022;13/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8660;142;426;683.770;684;9,804;11,444;99;94,872;0,472;100;275;4;1,408;1;2022;15/6/2022;DANIELLE;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8661;212;636;710.660;711;10,02;9,712;100;92,78;0,62;100;350;1;1,856;1;2022;5/7/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8662;34;102;146.640;147;12,92;11,4;99;93,7;0,16;100;276;72;4,08;1;2022;1/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8663;96;288;384.360;384;11,5615;12,6462;98;96,3462;0,2308;100;267;41;2,2462;1;2022;17/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8664;14;49; -   ; -   ;9,15;11,75;-1;81,2;3,2;99;203;-1;1,4;1;2022;8/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8665;35;105;143.240;143;10,54;10,32;98;94,54;0,22;100;339;13;2,44;1;2022;5/7/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8666;80;280;516.560;517;11,5588;11,5118;100;84,9647;1,4941;100;362;200,9;2,9471;1;2022;3/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8667;47;165;272.670;273;9,5;9,6444;99;96,4333;0,3111;100;279;0;1,3556;1;2022;25/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8670;148;488;641.000;641;10,9524;9,619;100;96,7714;0,3429;100;337;200,4;1,2905;1;2022;12/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8671;85;298;461.430;461;11,4563;10,325;100;93,8;0,4438;100;320,5;130,7;3,05;1;2022;2/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8672;640;2240;4.053.970;3.992;10,8037;10,817;100;95,1489;0,6919;100;586;253,5;1,9548;1;2022;5/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8673;83;291;269.650;270;11,7444;11,1333;99;91,4667;0,4333;100;370;186,9;3,2667;1;2022;10/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8674;40;132;185.230;157;11,0429;10,5714;100;94,6857;0,4571;100;315;103;1,6857;1;2022;8/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8675;29;96;118.370;118;11,55;10,8167;-1;92,4667;0,6;100;-1;-1;2,0833;1;2022;8/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8676;710;2343;2.662.920;2.577;12,1458;12,2281;100;94,1073;0,8;100;305;117,8;1,55;1;2022;17/5/2022;ARRAYAN;DURAZNO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8677;195;644;934.290;1.143;12,0548;11,4194;99;85,1645;1,4258;100;342;209,7;3,3258;1;2022;13/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8678;138;455;535.210;535;13,7056;10,5;100;94,0167;0,4278;100;295;26;3,0333;1;2022;16/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8679;19;67;119.530;120;10,3;11,85;99;82,15;1,475;100;320;41;4,6;1;2022;10/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8680;22;73;60.150;30;13,55;11,5;-1;86,35;1,85;100;-1;-1;1,55;1;2022;3/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8681;45;135;129.980;130;9,0667;10,0833;100;93,9667;0,1167;99;305;61,6;4,35;1;2022;14/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8682;120;420;25.520;670;9,4333;8,5333;-1;86,4;1,7667;100;-1;-1;0,9667;1;2022;1/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8683;52;156;93.570;94;14,425;12,925;97;90,55;0,225;97;293;182;7,35;1;2022;2/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8684;22;77;137.330;111;11,76;11,14;99;91,24;0,82;100;304;91;3,04;1;2022;6/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8685;62;217;65.740;353;11,5;11,3;97;96,15;0,45;99;260;88;0,5;1;2022;1/6/2022;FANA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8687;52;172;26.320;220;14,2;10,8;99;98,3;0,1;98;338;200;0,5;1;2022;6/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8688;100;300;487.380;456;13,1353;11,0235;99;97,0765;0,2235;100;316,5;90,9;1,3941;1;2022;23/5/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8689;20;66;58.070;58;10,5333;10,9;99;88,9333;0,6;100;290;60;3,4;1;2022;13/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8690;100;300;423.270;397;11,8333;11,1267;-1;94,9;0,6;100;276;89;1,66;1;2022;4/6/2022;DANIELLE;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8691;74;237;425.010;425;11,4;12,1357;100;96,3786;0,1714;100;286;59,5;2,2714;1;2022;13/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8692;100;300;468.660;469;11,3625;10,0313;100;96,0188;0,3563;100;331;161;1,8;1;2022;15/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8694;33;116;62.640;184;9,95;10,25;99;94,3;0,4;100;272;100;3,15;1;2022;3/6/2022;ABYDOS;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8695;10;35;35.540;36;10,2;11,95;-1;87,65;0,55;100;-1;-1;1,8;1;2022;9/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8696;80;240;327.500;328;11,9091;11,0455;98;97,4727;0,2455;100;321;314;1,1636;1;2022;1/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8697;70;210;205.600;175;13,1222;13,3222;100;97,0778;0,1333;100;286;55;2,0222;1;2022;14/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8698;50;165;339.240;311;10,3769;12,5231;100;91,5231;0,7846;100;365;108;1,0462;1;2022;2/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8699;65;228;320.870;321;11,9154;10;99;94,6692;0,2846;100;327;190;2,4923;1;2022;2/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8700;75;248;204.120;204;11,2857;11,8571;100;97,3143;0,2571;100;304;162;1,1;1;2022;28/4/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8701;83;291;315.530;316;13,2583;10,525;98;93,3667;0,975;100;325;162;1,6583;1;2022;13/6/2022;ARRAYAN;PAYSANDU;Salto;581,2;57,93632653;373,6183673;0,795918367
8702;65;228;407.680;340;10,7786;11,0643;-1;95,65;0,5786;100;-1;-1;1,3286;1;2022;11/5/2022;ARRAYAN;FLORIDA;Canelones;298,3;63,47877551;360,6836735;0,008163265
8703;16;53;59.510;60;11,7;10,1;98;93,6;0,4667;99;303;99;1,9333;1;2022;9/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8704;105;315;493.810;462;12,1625;11,8063;-1;97,3938;0,175;100;-1;-1;1,05;1;2022;28/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8705;22;48; -   ; -   ;9,65;14,9;99;94,55;0,1;99;311;0;3,95;1;2022;1/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8706;51;112;122.710;123;11,075;12,825;99;96,825;0,225;99;283;330;1,425;1;2022;31/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8707;60;180;215.020;215;11,5286;11,8571;99;94,0857;0,1571;99;269;95;3,9571;1;2022;15/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8708;162;567;682.870;683;13,5583;11,975;98;96,6375;0,2708;100;285;119,1;1,6;1;2022;25/5/2022;ARRAYAN;FLORIDA;Canelones;298,3;63,47877551;360,6836735;0,008163265
8709;25;83;16.220;16;10,9;9,2;100;97,3;0,2;99;337;0,1;1,5;1;2022;22/5/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8711;76;266; -   ; -   ;14,25;14,8;-1;31,25;21,1;95;-1;-1;2,35;1;2022;28/5/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8712;20;70;94.350;31;13,04;9,02;99;93,76;0,54;100;321;63,5;3;1;2022;5/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8713;85;298;468.270;468;11,18;10,6667;99;96,8867;0,1667;100;307;223;1,08;1;2022;1/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8714;37;130;29.890;30;11,8;11;99;85,5;2,7;99;279;132;0,4;1;2022;27/5/2022;OSIRIS;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8715;35;105;230.820;109;11,5375;12,0125;100;97,1375;0,3875;99;338;182;1,3125;1;2022;21/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8716;82;246;253.251;253;10,42;12,6;98;96,02;0,3;99;307;113;1,82;1;2022;31/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8717;145;479;881.090;850;12,3567;11,3533;98;95,7133;0,3467;100;294;196;1,74;1;2022;25/5/2022;ARRAYAN;FLORIDA;Canelones;298,3;63,47877551;360,6836735;0,008163265
8718;30;90;95.160;95;14,4;12;99;95,1;0,1333;99;339;168;3,6667;1;2022;18/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8719;100;330;398.140;398;10,9429;10,8643;100;95,55;0,4929;100;367;227,5;1,0714;1;2022;23/5/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8720;75;248;407.670;408;12,15;11,2;98;95,0143;0,4714;100;352;43,4;1,75;1;2022;15/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8721;40;120;137.170;137;11,86;10,86;99;93,58;0,58;100;300;7,9;2,2;1;2022;13/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8723;36;119;160.440;160;12,3429;10,7714;100;83,8429;1,2143;100;298;98,4;1,7429;1;2022;10/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8724;60;210;209.200;209;10,84;11,1;99;91,45;0,9;100;327;94;1,89;1;2022;10/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8725;38;114;157.210;157;11,66;10,54;98;96,84;0,28;99;255;61;1,6;1;2022;14/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8726;242;799;1.136.600;1.137;11,6632;10,6526;99;91,0895;0,7211;100;316;137;1,8316;1;2022;2/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8729;75;263;87.420;326;10,7333;11,9333;100;97,6333;0,2;100;327;220,9;0,5667;1;2022;2/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8730;30;90;101.690;102;10,62;11,3;99;96,58;0,18;100;312;132;1,88;1;2022;18/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8731;278;917;1.273.622;1.224;10,6844;10,2911;100;96,2556;0,1911;100;328;129,7;1,9978;1;2022;23/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8732;172;550;583.560;584;11,6579;12,5684;100;97,5895;0,1;100;322;133,5;1,8684;1;2022;28/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8733;109;382;1.027.350;997;11,0694;10,9222;100;95,5944;0,3583;100;310;180;1,9389;1;2022;6/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8734;75;225;562.370;562;11,8053;12,0737;99;96,0158;0,1789;100;395;89;2,7368;1;2022;12/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8736;10;33;36.560;37;10,3;10,0667;99;92,7;0,2333;100;297;138;4,7667;1;2022;16/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8737;45;99;101.110;101;9,75;9,75;100;91,075;0,8;100;359;75,7;3,2;1;2022;24/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8739;57;200;311.940;312;11,1818;11,0182;98;94,7636;0,4091;100;290;75,2;1,7;1;2022;3/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8740;25;75;67.790;68;10,875;9,15;99;95,925;0,3;100;284;9,5;2,375;1;2022;30/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8741;83;266;387.880;388;12,6929;10,2786;99;93,7714;0,7143;100;294;137;1,9714;1;2022;13/6/2022;ARRAYAN;PAYSANDU;Salto;581,2;57,93632653;373,6183673;0,795918367
8742;56;185;241.260;241;10,4375;11,0125;99;87,7125;1,4125;100;277;236,8;2,0125;1;2022;6/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8743;150;525;258.970;259;10,0444;12,1;99;74,6667;4,4;100;329;100;1;1;2022;6/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8744;90;315;505.190;505;11,6833;11,5056;100;86,5667;1,4539;100;368,5;119;3,4667;1;2022;6/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8745;10;35;25.930;26;11,2;11,2;99;91,8;1;100;293;1;2,9;1;2022;31/5/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8746;13;43;139.500;140;10,5625;11,15;97;96,675;0,15;100;226;-1;1,65;1;2022;13/6/2022;OSIRIS;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8747;90;315;456.020;456;10,78;12;99;92,32;0,575;100;279;10;1,705;1;2022;13/6/2022;OSIRIS;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8748;101;354;573.150;573;12,1;11,8722;99;83,3222;2;100;350;127;1,1222;1;2022;14/6/2022;NAHARA;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8749;18;54;43.220;43;12;10,85;98;96,25;0,2;99;329;228;2,2;1;2022;20/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8750;135;473;906.920;907;14,6625;10,2063;100;96,3719;0,3469;100;390;277;1,2781;1;2022;8/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8751;55;182;226.820;227;10,5625;10,15;98;96,975;0,3125;99;280;32;1,225;1;2022;3/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8752;29;64;65.300;65;10,6;12,4;100;94,85;0,25;100;323;142;2,85;1;2022;6/7/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8753;52;172;182.370;182;12,0571;11;99;96,6429;0,1714;99;292;173;1,8;1;2022;25/5/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8754;30;90;96.380;96;11,4333;13;99;97,6;0,1667;99;323;104;1,3333;1;2022;17/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8755;56;196;391.480;391;12,1;11,8867;100;79,1333;2,4933;100;357;253;5,5533;1;2022;5/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8757;121;424;470.320;705;12,5625;10,2625;100;94,7375;0,475;100;412;134;1,1813;1;2022;28/5/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
