Departamento;Fecha;Precip.Acumulada_(mm);Heliofanía_Relativa_(%);Rad.Solar_(xHelio)cal/cma²;Humedad_Rel.
TreintayTres;26/3/2023;0;75.9;417.1;1
TreintayTres;27/3/2023;0;84.7;439.6;0
TreintayTres;28/3/2023;0;76.4;411.6;0
TreintayTres;29/3/2023;20.6;55.4;346.8;0
TreintayTres;30/3/2023;0.8;12.8;220.7;0
TreintayTres;31/3/2023;31.5;79.7;410.8;0
TreintayTres;1/4/2023;0;77.3;400.5;0
TreintayTres;2/4/2023;0;86.2;422.2;0
TreintayTres;3/4/2023;0.4;11.2;208.8;0
TreintayTres;4/4/2023;0;20.8;233.6;0
TreintayTres;5/4/2023;0;80.9;396.6;0
TreintayTres;6/4/2023;0;52.3;315.3;5
TreintayTres;7/4/2023;0;61.2;336.6;0
TreintayTres;8/4/2023;0;87.7;404.5;0
TreintayTres;9/4/2023;0;73.9;364.3;0
TreintayTres;10/4/2023;0;54.7;310.5;2
TreintayTres;11/4/2023;1;57.6;315.1;3
TreintayTres;12/4/2023;1.6;55.1;305.8;0
TreintayTres;13/4/2023;0;62.3;321.6;1
TreintayTres;14/4/2023;0;38.4;258.1;4
TreintayTres;15/4/2023;0;44.8;271.7;0
TreintayTres;16/4/2023;0;0;157.7;0
TreintayTres;17/4/2023;0;55.9;294.1;0
TreintayTres;18/4/2023;0;76.9;342.5;0
TreintayTres;19/4/2023;0;20.9;203.9;0
TreintayTres;20/4/2023;0;81.8;348.1;0
TreintayTres;21/4/2023;0;63.9;302.2;3
TreintayTres;22/4/2023;0;54.9;278.3;9
TreintayTres;23/4/2023;0;22;199.1;12
TreintayTres;24/4/2023;11.8;67.2;301.5;6
TreintayTres;25/4/2023;5;12.9;174.6;0
TreintayTres;26/4/2023;1.8;31.5;215.1;5
TreintayTres;27/4/2023;0;67.8;294.6;0
TreintayTres;28/4/2023;0;87.5;335.8;5
TreintayTres;29/4/2023;0;84;325;0
TreintayTres;30/4/2023;1.7;68.4;287.8;0
TreintayTres;1/5/2023;0;65.7;279.5;0
TreintayTres;2/5/2023;0;23.5;186.5;1
TreintayTres;3/5/2023;22.3;85;315.4;3
TreintayTres;4/5/2023;0;29.3;195.4;2
TreintayTres;5/5/2023;18;0;132.4;0
TreintayTres;6/5/2023;2;0;131.2;9
TreintayTres;7/5/2023;0;0;130.1;0
TreintayTres;8/5/2023;0;89;309.9;0
TreintayTres;9/5/2023;0;76.7;282.4;0
TreintayTres;10/5/2023;0;80.8;288.2;0
TreintayTres;11/5/2023;0;77.1;278.4;0
TreintayTres;12/5/2023;0;80.2;282.2;14
TreintayTres;13/5/2023;0;24.2;170.8;0
TreintayTres;14/5/2023;0;79.6;276.5;14
TreintayTres;15/5/2023;0;82.7;280.2;0
TreintayTres;16/5/2023;0;50.7;217.2;12
TreintayTres;17/5/2023;0;72.3;256.3;0
TreintayTres;18/5/2023;0;72.5;254.6;9
TreintayTres;19/5/2023;0.4;2.9;123.4;9
TreintayTres;20/5/2023;0;3;122.5;0
TreintayTres;21/5/2023;0;3;121.6;4
TreintayTres;22/5/2023;0;10.9;135.2;3
TreintayTres;23/5/2023;0;49.5;204.1;8
TreintayTres;24/5/2023;0;0;113.8;3
TreintayTres;25/5/2023;0;31.8;169.8;0
TreintayTres;26/5/2023;21.6;0.5;113.3;0
TreintayTres;27/5/2023;0;79.8;252.3;3
TreintayTres;28/5/2023;0;69.9;233.4;0
TreintayTres;29/5/2023;0;60.1;214.9;15
TreintayTres;30/5/2023;0;30.1;161.8;1
TreintayTres;31/5/2023;1;1;110.9;10
TreintayTres;1/6/2023;0;63.4;217.1;15
TreintayTres;2/6/2023;0;70.5;228.2;13
TreintayTres;3/6/2023;0;80.6;244.3;0
TreintayTres;4/6/2023;0;20.2;141.2;9
TreintayTres;5/6/2023;0;54.6;198.4;15
TreintayTres;6/6/2023;0.3;60.7;207.8;9
TreintayTres;7/6/2023;1.4;0;105.8;2
TreintayTres;8/6/2023;1.9;25.4;147.5;9
TreintayTres;9/6/2023;0;3;110.1;0
TreintayTres;10/6/2023;0;44.7;178.5;9
TreintayTres;11/6/2023;0;84.3;243.3;0
TreintayTres;12/6/2023;0;83.4;241.1;4
TreintayTres;13/6/2023;0;82.5;239;6
TreintayTres;14/6/2023;0;81.5;236.9;7
TreintayTres;15/6/2023;0;32.6;156.7;10
TreintayTres;16/6/2023;0;24.5;143.2;15
TreintayTres;17/6/2023;0;35.7;161.3;10
TreintayTres;18/6/2023;0;51;186;9
TreintayTres;19/6/2023;0;51;185.9;14
TreintayTres;20/6/2023;0;23.5;141.1;19
TreintayTres;21/6/2023;3.8;0;102.9;3
TreintayTres;22/6/2023;0;0;102.9;9
TreintayTres;23/6/2023;0;51;185.8;1
TreintayTres;24/6/2023;6.5;0;103;9
TreintayTres;25/6/2023;0;30.6;152.9;10
TreintayTres;26/6/2023;20;0;103.2;1
TreintayTres;27/6/2023;11.9;0;103.4;24
TreintayTres;28/6/2023;0;81.5;236.5;1
TreintayTres;29/6/2023;0;0;103.7;7
TreintayTres;30/6/2023;0;23.4;142.3;18
TreintayTres;1/7/2023;0;42.7;174.8;9
TreintayTres;2/7/2023;0;45.7;180.2;9
TreintayTres;3/7/2023;0;57.8;200.9;0
TreintayTres;4/7/2023;22.5;7.6;118.1;14
TreintayTres;5/7/2023;23.9;0;105.8;0
TreintayTres;6/7/2023;18.4;60.7;207.9;2
TreintayTres;7/7/2023;0;5.1;115.2;4
TreintayTres;8/7/2023;0;35.3;166.8;3
TreintayTres;9/7/2023;0;15.1;133.3;0
TreintayTres;10/7/2023;0;86.5;255.7;9
TreintayTres;11/7/2023;0;0;108.7;1
TreintayTres;12/7/2023;46.8;0;109.3;2
TreintayTres;13/7/2023;0.3;75.1;239.9;0
TreintayTres;14/7/2023;0;6;120.9;0
TreintayTres;15/7/2023;0;79.8;251;6
TreintayTres;16/7/2023;0;83.7;259.3;2
TreintayTres;17/7/2023;0;79.5;253.5;5
TreintayTres;18/7/2023;0;64.5;228.3;14
TreintayTres;19/7/2023;0;59.4;220.7;6
TreintayTres;20/7/2023;0.7;0;114.7;4
TreintayTres;21/7/2023;0;69;241.2;0
TreintayTres;22/7/2023;0;19.7;152.4;0
TreintayTres;23/7/2023;5.7;68.8;244.2;4
TreintayTres;24/7/2023;17.4;0;118;1
TreintayTres;25/7/2023;25;0;118.9;1
TreintayTres;26/7/2023;0;10.7;140.1;2
TreintayTres;27/7/2023;0;78.8;270.8;0
TreintayTres;28/7/2023;0;61.7;240;16
TreintayTres;29/7/2023;0;51.8;223;3
TreintayTres;30/7/2023;0;62.3;245.2;15
TreintayTres;31/7/2023;0;67.4;257.3;0
TreintayTres;1/8/2023;0;80.8;285.9;5
TreintayTres;2/8/2023;0;76.7;280.1;9
TreintayTres;3/8/2023;0;21.1;170.3;0
TreintayTres;4/8/2023;0;21.9;173.6;0
TreintayTres;5/8/2023;0;76.1;286.3;3
TreintayTres;6/8/2023;0;47.4;229.4;14
TreintayTres;7/8/2023;0;56.8;250.9;3
TreintayTres;8/8/2023;0;85;312.6;14
TreintayTres;9/8/2023;0;10.4;156.8;2
TreintayTres;10/8/2023;0;4.7;146.1;9
TreintayTres;11/8/2023;0;65.5;279;9
TreintayTres;12/8/2023;0;65.4;281.2;0
TreintayTres;13/8/2023;0;83.8;324.4;2
TreintayTres;14/8/2023;0;83.6;326.8;1
TreintayTres;15/8/2023;0;83.3;329.3;0
TreintayTres;16/8/2023;0;55.4;269;3
TreintayTres;17/8/2023;54.5;0;145;7
TreintayTres;18/8/2023;7.2;0;146.3;16
TreintayTres;19/8/2023;0;82.3;339.4;0
TreintayTres;20/8/2023;0;21;198.3;7
TreintayTres;21/8/2023;25;45.5;258.2;1
TreintayTres;22/8/2023;0;0;151.8;9
TreintayTres;23/8/2023;0;81.4;349.8;1
TreintayTres;24/8/2023;0;54.1;286.5;1
TreintayTres;25/8/2023;0;84.5;363.9;1
TreintayTres;26/8/2023;0;89.6;380;0
TreintayTres;27/8/2023;0;80.4;360.5;0
TreintayTres;28/8/2023;0;73.9;347.3;0
TreintayTres;29/8/2023;0;53.3;297.8;16
TreintayTres;30/8/2023;0;57.6;311.6;9
TreintayTres;31/8/2023;0;79.4;371.2;0
TreintayTres;1/9/2023;0.4;44;281.7;0
TreintayTres;2/9/2023;1.4;0.9;170.1;5
TreintayTres;3/9/2023;26.5;0;169.3;6
TreintayTres;4/9/2023;0;0;170.8;0
TreintayTres;5/9/2023;0;87;408.6;0
TreintayTres;6/9/2023;35.4;63.3;347.2;1
TreintayTres;7/9/2023;44.7;0;175.3;0
TreintayTres;8/9/2023;0;34.5;273;0
TreintayTres;9/9/2023;0;71.3;379;0
TreintayTres;10/9/2023;0;9.4;206.6;0
TreintayTres;11/9/2023;47.4;0;181.4;6
TreintayTres;12/9/2023;15.5;0;183;0
TreintayTres;13/9/2023;0;0;184.5;0
TreintayTres;14/9/2023;0;84.6;434.2;0
TreintayTres;15/9/2023;0;70.9;397.2;0
TreintayTres;16/9/2023;0;84.1;439.8;0
TreintayTres;17/9/2023;19;41.9;316.7;8
TreintayTres;18/9/2023;8;0;192.1;2
TreintayTres;19/9/2023;3.5;0;193.6;0
TreintayTres;20/9/2023;7.5;0;195.2;11
TreintayTres;21/9/2023;0;19.1;255.8;9
TreintayTres;22/9/2023;0;2.5;205.9;0
TreintayTres;23/9/2023;1.8;0;199.7;0
TreintayTres;24/9/2023;0;11.5;237.7;0
TreintayTres;25/9/2023;0;82;464.6;1
TreintayTres;26/9/2023;0.4;0.8;206.8;1
TreintayTres;27/9/2023;0;81.5;469.9;4
TreintayTres;28/9/2023;0;52.8;379.5;3
TreintayTres;29/9/2023;0;42.9;349.8;2
TreintayTres;30/9/2023;0;56.5;397.3;0
TreintayTres;1/10/2023;0;81.4;482.8;2
TreintayTres;2/10/2023;0;83.5;493.3;7
TreintayTres;3/10/2023;0.4;48.9;379.5;0
TreintayTres;4/10/2023;0;42.3;359.7;5
TreintayTres;5/10/2023;0;82.1;498.2;5
TreintayTres;6/10/2023;0;82.6;503.2;0
TreintayTres;7/10/2023;0;81.6;502.9;2
TreintayTres;8/10/2023;0;81.4;505.4;0
TreintayTres;9/10/2023;0;80.4;504.8;3
TreintayTres;10/10/2023;0;79.8;505.8;8
TreintayTres;11/10/2023;1.6;2.4;233.7;0
TreintayTres;12/10/2023;0;80.5;514.5;3
TreintayTres;13/10/2023;0;80.3;516.8;5
TreintayTres;14/10/2023;0;80.1;518.8;1
TreintayTres;15/10/2023;0;58.2;442;0
TreintayTres;16/10/2023;0;15.5;288.4;0
TreintayTres;17/10/2023;0;84.9;545;1
TreintayTres;18/10/2023;0;85.5;550;6
TreintayTres;19/10/2023;0;76.8;520.7;9
TreintayTres;20/10/2023;0;84.3;551.3;2
TreintayTres;21/10/2023;9.2;84;553.1;10
TreintayTres;22/10/2023;30.4;0;239.1;4
TreintayTres;23/10/2023;27.8;7.6;269;3
TreintayTres;24/10/2023;0;46.3;417.5;1
TreintayTres;25/10/2023;0;77.2;537.7;3
TreintayTres;26/10/2023;0;86.1;574.3;4
TreintayTres;27/10/2023;2.5;82.9;564.5;7
TreintayTres;28/10/2023;0;48.9;435.2;2
TreintayTres;29/10/2023;0;55.5;462.9;0
TreintayTres;30/10/2023;1.7;0;247.8;1
TreintayTres;31/10/2023;13.1;0;248.9;0
TreintayTres;1/11/2023;4.7;0;249.9;0
TreintayTres;2/11/2023;30.3;0;250.9;0
TreintayTres;3/11/2023;0;7.4;281.3;0
TreintayTres;4/11/2023;0;81.5;577.5;0
TreintayTres;5/11/2023;0;81.3;578.9;0
TreintayTres;6/11/2023;0;76;559.6;0
TreintayTres;7/11/2023;2;82.4;587.5;2
TreintayTres;8/11/2023;0;0;256.4;2
TreintayTres;9/11/2023;0;88;614;3
TreintayTres;10/11/2023;40;31.8;387.6;0
TreintayTres;11/11/2023;0;54.4;481;9
TreintayTres;12/11/2023;7;16.8;328.3;9
TreintayTres;13/11/2023;2.2;0;260.4;3
TreintayTres;14/11/2023;15.8;0.7;264.2;0
TreintayTres;15/11/2023;57.4;14.5;321.9;0
TreintayTres;16/11/2023;0;52.1;478.5;0
TreintayTres;17/11/2023;0;15.2;326.4;0
TreintayTres;18/11/2023;0;50.9;475.9;0
TreintayTres;19/11/2023;0;81.5;604.7;0
TreintayTres;20/11/2023;0;86.4;626.7;3
TreintayTres;21/11/2023;13.7;68.3;552.3;3
TreintayTres;22/11/2023;0;36.6;420.4;1
TreintayTres;23/11/2023;0;86;629.4;8
TreintayTres;24/11/2023;0;87.3;636.2;4
TreintayTres;25/11/2023;0;74.4;582.8;1
TreintayTres;26/11/2023;0;85.7;631.9;0
TreintayTres;27/11/2023;0;81.3;614.3;4
TreintayTres;28/11/2023;0;67;554.6;1
TreintayTres;29/11/2023;0;24.9;376.2;0
TreintayTres;30/11/2023;0;52.6;495.1;0
TreintayTres;1/12/2023;75;35.5;422.7;5
TreintayTres;2/12/2023;0;14.2;332.1;0
TreintayTres;3/12/2023;0;2.1;280.9;0
TreintayTres;4/12/2023;0;85;637;0
TreintayTres;5/12/2023;23.8;35.4;424.6;0
TreintayTres;6/12/2023;10.7;1.4;278.8;5
TreintayTres;7/12/2023;0;77.8;608;0
TreintayTres;8/12/2023;0;84.8;638.8;2
TreintayTres;9/12/2023;0;80.5;620.9;0
TreintayTres;10/12/2023;0;43.8;462.7;0
TreintayTres;11/12/2023;0;80.4;621.4;0
TreintayTres;12/12/2023;0;84.6;640.1;0
TreintayTres;13/12/2023;0;0;274.4;0
TreintayTres;14/12/2023;0;16.2;344.7;0
TreintayTres;15/12/2023;3;0;274.6;0
TreintayTres;16/12/2023;0.5;44.4;467;0
TreintayTres;17/12/2023;0.6;57;522.1;0
TreintayTres;18/12/2023;33;0;274.9;0
TreintayTres;19/12/2023;0;22.5;372.7;0
TreintayTres;20/12/2023;3.5;0;275;0
TreintayTres;21/12/2023;0;42.3;458.2;0
TreintayTres;22/12/2023;0;65.5;559;0
TreintayTres;23/12/2023;0;86.3;649;0
TreintayTres;24/12/2023;8.6;8.8;313.1;0
TreintayTres;25/12/2023;0;52.5;502.3;0
TreintayTres;26/12/2023;0;86;647.2;2
TreintayTres;27/12/2023;0;86.7;650.2;0
TreintayTres;28/12/2023;0;43;460.7;0
TreintayTres;29/12/2023;0;52.9;503.3;0
TreintayTres;30/12/2023;0;86.2;646.6;0
TreintayTres;31/12/2023;0;79.2;615.8;0
TreintayTres;1/1/2024;0;45.6;470.8;0
TreintayTres;2/1/2024;0.3;9.2;313.4;0
TreintayTres;3/1/2024;0;57.3;520.7;0
TreintayTres;4/1/2024;0;85.7;642.4;0
TreintayTres;5/1/2024;0;66.3;558.1;0
TreintayTres;6/1/2024;0;58.2;522.6;5
TreintayTres;7/1/2024;6.2;23.4;372.9;0
TreintayTres;8/1/2024;0;58.2;521.7;1
TreintayTres;9/1/2024;0;67.6;560.9;0
TreintayTres;10/1/2024;0;2.8;283.4;0
TreintayTres;11/1/2024;0;66.3;553.8;0
TreintayTres;12/1/2024;0;80.6;614;3
TreintayTres;13/1/2024;0;71.4;573.9;0
TreintayTres;14/1/2024;0;42.9;451.8;0
TreintayTres;15/1/2024;0;85.9;633.3;0
TreintayTres;16/1/2024;28;0;268.4;0
TreintayTres;17/1/2024;0;74.7;583.3;0
TreintayTres;18/1/2024;1.3;7.2;297.7;0
TreintayTres;19/1/2024;5.2;24.5;369.8;0
TreintayTres;20/1/2024;0;86.5;629.3;0
TreintayTres;21/1/2024;0;82.3;610.3;0
TreintayTres;22/1/2024;0;87.5;630.5;0
TreintayTres;23/1/2024;0;82.5;608.3;2
TreintayTres;24/1/2024;0;65.3;535.1;1
TreintayTres;25/1/2024;0;87.2;624.5;5
TreintayTres;26/1/2024;0;87.3;623.3;0
TreintayTres;27/1/2024;0;81.7;598.3;0
TreintayTres;28/1/2024;0;17.5;332.8;0
TreintayTres;29/1/2024;0;37.3;412.9;0
TreintayTres;30/1/2024;0;73.3;558.7;3
TreintayTres;31/1/2024;0;88.2;617.4;5
TreintayTres;1/2/2024;0;79.5;580.1;0
TreintayTres;2/2/2024;0;88.5;614.7;1
TreintayTres;3/2/2024;0;61.3;503.1;0
TreintayTres;4/2/2024;0;60.4;497.4;0
TreintayTres;5/2/2024;0;60.8;497.5;4
TreintayTres;6/2/2024;0;78.1;564.4;1
TreintayTres;7/2/2024;0;63.3;503.7;0
TreintayTres;8/2/2024;0;70.2;529;3
TreintayTres;9/2/2024;0;59.9;486.2;0
TreintayTres;10/2/2024;24;2.3;257.9;0
TreintayTres;11/2/2024;0;76.3;546.5;0
TreintayTres;12/2/2024;0;45.2;423;0
TreintayTres;13/2/2024;0;60.8;481.6;0
TreintayTres;14/2/2024;0;47.7;428.9;0
TreintayTres;15/2/2024;0;39.5;395.3;0
TreintayTres;16/2/2024;0;19;315.3;4
TreintayTres;17/2/2024;0;46.9;419.9;0
TreintayTres;18/2/2024;12;61.1;471.8;0
TreintayTres;19/2/2024;27.2;33.7;366.2;0
TreintayTres;20/2/2024;0;84.5;554.9;0
TreintayTres;21/2/2024;0;70.1;498.2;1
TreintayTres;22/2/2024;0;78.7;527.7;0
TreintayTres;23/2/2024;0;49.5;417.2;0
TreintayTres;24/2/2024;0;10.1;270;0
TreintayTres;25/2/2024;0;0;231.7;0
TreintayTres;26/2/2024;26;0;230.4;0
TreintayTres;27/2/2024;0;18;294.1;0
TreintayTres;28/2/2024;0;58.4;437.5;0
TreintayTres;29/2/2024;0;64.9;458.1;0
TreintayTres;1/3/2024;0;55.2;420.9;0
TreintayTres;2/3/2024;14.3;49.8;399.5;0
TreintayTres;3/3/2024;0;42;369.7;0
TreintayTres;4/3/2024;0;87.4;525.5;0
TreintayTres;5/3/2024;0;87.6;523.1;0
TreintayTres;6/3/2024;0;87.9;520.5;0
TreintayTres;7/3/2024;0;80.1;490.7;3
TreintayTres;8/3/2024;3.6;64.3;433.5;0
TreintayTres;9/3/2024;0;67.7;442.2;0
TreintayTres;10/3/2024;0;83.2;491.2;0
TreintayTres;11/3/2024;3.5;32.4;318.8;0
TreintayTres;12/3/2024;0.7;18.7;271.2;0
TreintayTres;13/3/2024;0.3;0.8;210.7;0
TreintayTres;14/3/2024;5;0;206.5;0
TreintayTres;15/3/2024;0;0;205.1;0
TreintayTres;16/3/2024;0;0;203.5;0
TreintayTres;17/3/2024;0;84.1;469.9;0
TreintayTres;18/3/2024;30.4;26.4;284.1;6
TreintayTres;19/3/2024;159;0;199;0
TreintayTres;20/3/2024;80;0;197.5;5
TreintayTres;21/3/2024;0;44.2;332.5;0
TreintayTres;22/3/2024;0;69.4;407.1;0
TreintayTres;23/3/2024;0;78.9;432.7;0
TreintayTres;24/3/2024;0;70.6;404.5;3
TreintayTres;25/3/2024;0;62.4;376.7;2
TreintayTres;26/3/2024;0;84.7;439.6;0
TreintayTres;27/3/2024;0;59.4;361.6;5
TreintayTres;28/3/2024;0;59.6;359.2;0
TreintayTres;29/3/2024;0;44.4;312.1;2
TreintayTres;30/3/2024;0;61.3;357.9;2
TreintayTres;31/3/2024;14;0;180.5;0
TreintayTres;1/4/2024;20;0;178.9;6
TreintayTres;2/4/2024;0;72.6;380.5;0
TreintayTres;3/4/2024;38.8;0;175.8;0
TreintayTres;4/4/2024;0;52.2;317.7;2
TreintayTres;5/4/2024;0;79.3;388.9;4
TreintayTres;6/4/2024;0;38.5;275.2;2
TreintayTres;7/4/2024;0;46.5;294.1;0
TreintayTres;8/4/2024;0;37.9;268.6;0
TreintayTres;9/4/2024;0;17.7;213.1;1
TreintayTres;10/4/2024;0;21.7;221.7;0
TreintayTres;11/4/2024;0;65.7;333.3;0
TreintayTres;12/4/2024;2.3;26.7;230.5;0
TreintayTres;13/4/2024;7.3;0;160.7;0
TreintayTres;14/4/2024;2.3;0;159.2;0
TreintayTres;15/4/2024;16;0;157.7;0
TreintayTres;16/4/2024;0;30.7;231.9;0
TreintayTres;17/4/2024;0;90.4;375.6;1
TreintayTres;18/4/2024;0;90.7;372.7;3
TreintayTres;19/4/2024;0;81.8;348.1;2
TreintayTres;20/4/2024;0;82.1;345.6;0
TreintayTres;21/4/2024;1.2;67.7;308.5;0
TreintayTres;22/4/2024;9.5;0;147.8;1
TreintayTres;23/4/2024;0;68.1;303.6;0
TreintayTres;24/4/2024;0;85.8;341.3;6
TreintayTres;25/4/2024;0;19.4;187.8;0
TreintayTres;26/4/2024;15.2;2.8;148.7;0
TreintayTres;27/4/2024;0;49.3;250.9;1
TreintayTres;28/4/2024;0;88.7;335.3;0
TreintayTres;29/4/2024;7;18.7;179.4;0
TreintayTres;30/4/2024;9.5;40.4;224.6;0
TreintayTres;1/5/2024;7.3;0;136;0
TreintayTres;2/5/2024;0;28.3;195;0
TreintayTres;3/5/2024;0;80.4;303;1
TreintayTres;4/5/2024;1;0;132.4;0
TreintayTres;5/5/2024;108;4.3;140.1;2
TreintayTres;6/5/2024;70.3;0;130.1;0
TreintayTres;7/5/2024;120;0;128.9;3
TreintayTres;8/5/2024;4.8;4.8;137.5;0
TreintayTres;9/5/2024;0;90.4;307.4;0
TreintayTres;10/5/2024;0;49.1;223;0
TreintayTres;11/5/2024;0;31.9;187.3;0
TreintayTres;12/5/2024;15.4;2.9;129.3;8
TreintayTres;13/5/2024;0;58.3;235.2;0
TreintayTres;14/5/2024;0;90.5;295.1;0
TreintayTres;15/5/2024;0;87.8;287.7;5
TreintayTres;16/5/2024;0;19.6;156.6;0
TreintayTres;17/5/2024;0;78.4;265.6;1
TreintayTres;18/5/2024;2;21.6;158.1;0
TreintayTres;19/5/2024;6.4;0;117.1;3
TreintayTres;20/5/2024;0;69;242.7;6
TreintayTres;21/5/2024;18.3;0;115.4;2
TreintayTres;22/5/2024;24.4;0;114.6;0
TreintayTres;23/5/2024;28.8;0;113.8;0
TreintayTres;24/5/2024;1.3;1;114.9;0
TreintayTres;25/5/2024;0;69.7;235.9;0
TreintayTres;26/5/2024;1.8;79.8;252.3;0
TreintayTres;27/5/2024;37.4;0;111;0
TreintayTres;28/5/2024;0;44;187;0
TreintayTres;29/5/2024;0;50.2;196.5;3
TreintayTres;30/5/2024;0;73.3;235.3;1
TreintayTres;31/5/2024;0;10.1;125.8;0
TreintayTres;1/6/2024;2.3;0;108.1;0
TreintayTres;2/6/2024;0;30.2;158.8;8
TreintayTres;3/6/2024;0;60.6;209.4;3
TreintayTres;4/6/2024;7;10.1;123.6;1
TreintayTres;5/6/2024;12.2;0;106.2;0
TreintayTres;6/6/2024;0;30.4;156.5;0
TreintayTres;7/6/2024;0.3;0;105.4;3
TreintayTres;8/6/2024;0;0;105;5
TreintayTres;9/6/2024;0;1;106.4;0
TreintayTres;10/6/2024;0;81.3;238.3;9
TreintayTres;11/6/2024;0;0;104.1;0
TreintayTres;12/6/2024;0;13.2;125.6;0
TreintayTres;13/6/2024;0;0;103.7;0
TreintayTres;14/6/2024;17;0;103.5;6
TreintayTres;15/6/2024;0;61.2;203;4
TreintayTres;16/6/2024;1.9;12.2;123.1;5
TreintayTres;17/6/2024;1;24.5;142.9;7
TreintayTres;18/6/2024;0;3.1;108;0
TreintayTres;19/6/2024;0;40.8;169.2;8
TreintayTres;20/6/2024;0.3;75.5;225.5;9
TreintayTres;21/6/2024;7.6;40.8;169.2;7
TreintayTres;22/6/2024;22.8;0;103;7
TreintayTres;23/6/2024;0;12.2;122.9;0
TreintayTres;24/6/2024;0;51;186.1;3
TreintayTres;25/6/2024;3.2;20.4;136.4;0
TreintayTres;26/6/2024;0;30.6;153.2;0
TreintayTres;27/6/2024;0;75.4;226.5;0
TreintayTres;28/6/2024;0;81.5;237;0
TreintayTres;29/6/2024;0;85.5;244;0
TreintayTres;30/6/2024;0;76.2;229.4;0
TreintayTres;1/7/2024;0;86.4;246.8;5
TreintayTres;2/7/2024;0;82.7;241.5;5
TreintayTres;3/7/2024;0;60.9;206;5
TreintayTres;4/7/2024;0;81.6;241.1;3
TreintayTres;5/7/2024;0;63.8;212.3;0
TreintayTres;6/7/2024;0;52.6;194.3;0
TreintayTres;7/7/2024;0;40.4;174.7;0
TreintayTres;8/7/2024;0;54.4;199.1;0
TreintayTres;9/7/2024;0;3;112.8;0
TreintayTres;10/7/2024;0;53.8;199.9;0
TreintayTres;11/7/2024;0;80.3;246.4;4
TreintayTres;12/7/2024;0;41.1;180.1;5
TreintayTres;13/7/2024;0;11.5;129.8;9
TreintayTres;14/7/2024;0;83.9;256.7;0
TreintayTres;15/7/2024;0;30.9;165.3;10
TreintayTres;16/7/2024;0;53.3;205.7;4
TreintayTres;17/7/2024;0;29.8;165.4;7
TreintayTres;18/7/2024;0;11.4;133.6;9
TreintayTres;19/7/2024;5.8;0;113.9;2
TreintayTres;20/7/2024;0;11.9;136.2;0
TreintayTres;21/7/2024;0;11.8;137;4
TreintayTres;22/7/2024;0;0;116.3;2
TreintayTres;23/7/2024;0;33.4;178.9;0
TreintayTres;24/7/2024;4;68.6;245.6;4
TreintayTres;25/7/2024;0;88;283.8;0
TreintayTres;26/7/2024;0;58.5;230.4;13
TreintayTres;27/7/2024;0;0;120.7;10
TreintayTres;28/7/2024;0;48.5;214.8;7
TreintayTres;29/7/2024;0;87.2;291.4;0
TreintayTres;30/7/2024;0;77.3;274.4;3
TreintayTres;31/7/2024;0;67.4;257.3;5
TreintayTres;1/8/2024;0;71.2;266.8;5
TreintayTres;2/8/2024;0;77.7;282.1;0
TreintayTres;3/8/2024;3;3.8;135.6;0
TreintayTres;4/8/2024;0;42;214.4;2
TreintayTres;5/8/2024;5.5;0;130.1;0
TreintayTres;6/8/2024;15.8;0;131.2;2
TreintayTres;7/8/2024;0;30.3;195.6;0
TreintayTres;8/8/2024;0.3;42.5;223.1;0
TreintayTres;9/8/2024;0.2;29.2;196.8;0
TreintayTres;10/8/2024;0;89.2;327.3;0
TreintayTres;11/8/2024;0;65.5;279;0
TreintayTres;12/8/2024;0;87.8;330.1;2
TreintayTres;13/8/2024;0;86.6;330.5;0
TreintayTres;14/8/2024;0;92.9;347.5;4
TreintayTres;15/8/2024;0;83.3;329.3;6
TreintayTres;16/8/2024;0;3.7;152;0
TreintayTres;17/8/2024;0;0;145;0
TreintayTres;18/8/2024;0.2;0;146.3;1
TreintayTres;19/8/2024;0;18.3;190.3;0
TreintayTres;20/8/2024;59;4.6;159.7;0
TreintayTres;21/8/2024;18.6;0;150.4;6
TreintayTres;22/8/2024;5.1;0;151.8;0
TreintayTres;23/8/2024;0;63.3;306.1;0
TreintayTres;24/8/2024;0;84.8;361.3;0
TreintayTres;25/8/2024;0;18.9;202.5;0
TreintayTres;26/8/2024;0;62.7;313.2;5
TreintayTres;27/8/2024;0;65.2;322.4;8
TreintayTres;28/8/2024;0;62.3;318;5
TreintayTres;29/8/2024;1.4;1.3;165.2;0
TreintayTres;30/8/2024;20.3;0;163.3;0
TreintayTres;31/8/2024;0.5;0;164.8;0
TreintayTres;1/9/2024;0;0;166.3;0
TreintayTres;2/9/2024;0;8.8;191;0
TreintayTres;3/9/2024;0;70;356.1;8
TreintayTres;4/9/2024;0;0;170.8;0
TreintayTres;5/9/2024;0;87;408.6;0
TreintayTres;6/9/2024;0;80.6;394.7;5
TreintayTres;7/9/2024;0;81.2;400;5
TreintayTres;8/9/2024;2;12.1;210.5;15
TreintayTres;9/9/2024;19;0;178.4;2
TreintayTres;10/9/2024;1.9;21.4;240.7;0
TreintayTres;16/9/2024;0;84.1;439.8;0
TreintayTres;17/9/2024;0;54.5;354.5;0
TreintayTres;18/9/2024;0;78.6;430.2;0
TreintayTres;19/9/2024;26.4;35.9;303.1;0
TreintayTres;20/9/2024;0;54;361.4;0
TreintayTres;21/9/2024;0;78.8;441;0
